PointID,Al2O3,BaO,CO2,CaO,Cr2O3,Fe2O3,FeO,K2O,MgO,MnO,Na2O,NiO,P2O5,SO3,SiO2,SrO,TiO2,F,Cl,Mineral
P06147,19.746,0,0,0.496,0,0,0.264,12.989,0,0,2.382,0,0,0,63.131,0,0,0,0,KFeldspar
P06148,19.838,0,0,0.597,0,0,0.204,12.834,0,0,2.354,0,0,0,62.375,0,0,0,0,KFeldspar
P06149,20.091,0,0,0.544,0,0,0.226,12.777,0,0,2.319,0,0,0,62.656,0,0,0,0,KFeldspar
P06150,20.252,0,0,0.53,0,0,0.245,12.879,0,0,2.32,0,0,0,62.389,0,0,0,0,KFeldspar
P06151,20.078,0,0,0.593,0,0,0.265,12.72,0,0,2.272,0,0,0,62.538,0,0,0,0,KFeldspar
P06152,19.879,0,0,0.574,0,0,0.248,13.013,0,0,2.336,0,0,0,62.875,0,0,0,0,KFeldspar
P06153,19.57,0,0,0.599,0,0,0.165,13.404,0,0,2.193,0,0,0,63.819,0,0,0,0,KFeldspar
P06154,19.501,0,0,0.611,0,0,0.19,13.416,0,0,2.225,0,0,0,63.49,0,0,0,0,KFeldspar
P06155,19.676,0,0,0.603,0,0,0.16,13.391,0,0,2.17,0,0,0,63.645,0,0,0,0,KFeldspar
P06156,19.697,0,0,0.624,0,0,0.179,13.527,0,0,2.155,0,0,0,64.164,0,0,0,0,KFeldspar
P06157,19.619,0,0,0.586,0,0,0.231,13.383,0,0,2.165,0,0,0,63.701,0,0,0,0,KFeldspar
P06158,19.771,0,0,0.562,0,0,0.203,13.451,0,0,2.147,0,0,0,64.525,0,0,0,0,KFeldspar
P06159,19.189,0,0,0.599,0,0,0.146,13.344,0,0,2.221,0,0,0,63.366,0,0,0,0,KFeldspar
P06160,19.577,0,0,0.56,0,0,0.171,13.458,0,0,2.169,0,0,0,63.152,0,0,0,0,KFeldspar
P06161,19.622,0,0,0.549,0,0,0.173,13.44,0,0,2.15,0,0,0,63.796,0,0,0,0,KFeldspar
P06162,19.655,0,0,0.648,0,0,0.192,13.369,0,0,2.149,0,0,0,63.424,0,0,0,0,KFeldspar
P06163,19.469,0,0,0.606,0,0,0.195,13.407,0,0,2.15,0,0,0,63.434,0,0,0,0,KFeldspar
P06164,19.636,0,0,0.623,0,0,0.222,13.477,0,0,2.25,0,0,0,63.409,0,0,0,0,KFeldspar
P06165,19.365,0,0,0.581,0,0,0.158,13.493,0,0,2.197,0,0,0,63.612,0,0,0,0,KFeldspar
P06166,19.553,0,0,0.581,0,0,0.15,13.327,0,0,2.143,0,0,0,63.823,0,0,0,0,KFeldspar
P06167,19.595,0,0,0.556,0,0,0.165,13.341,0,0,2.171,0,0,0,63.783,0,0,0,0,KFeldspar
P06168,19.337,0,0,0.49,0,0,0.166,13.322,0,0,2.177,0,0,0,63.164,0,0,0,0,KFeldspar
P06169,19.316,0,0,0.465,0,0,0.18,13.437,0,0,2.239,0,0,0,63.821,0,0,0,0,KFeldspar
P06170,19.35,0,0,0.476,0,0,0.164,13.326,0,0,2.162,0,0,0,63.724,0,0,0,0,KFeldspar
P06171,19.34,0,0,0.447,0,0,0.187,13.487,0,0,2.191,0,0,0,63.662,0,0,0,0,KFeldspar
P06172,19.589,0,0,0.595,0,0,0.233,13.141,0,0,2.151,0,0,0,62.986,0,0,0,0,KFeldspar
P06173,20.03,0,0,0.81,0,0,0.223,12.795,0,0,2.138,0,0,0,62.378,0,0,0,0,KFeldspar
P06174,20.125,0,0,0.782,0,0,0.221,12.85,0,0,2.263,0,0,0,62.717,0,0,0,0,KFeldspar
P06175,20.034,0,0,0.691,0,0,0.235,12.789,0,0,2.197,0,0,0,62.479,0,0,0,0,KFeldspar
P06176,19.745,0,0,0.649,0,0,0.24,12.809,0,0,2.304,0,0,0,62.832,0,0,0,0,KFeldspar
P06177,19.839,0,0,0.632,0,0,0.171,12.932,0,0,2.124,0,0,0,62.689,0,0,0,0,KFeldspar
P06178,19.884,0,0,0.619,0,0,0.218,12.883,0,0,2.135,0,0,0,62.62,0,0,0,0,KFeldspar
P06179,20.039,0,0,0.645,0,0,0.21,12.749,0,0,2.143,0,0,0,62.818,0,0,0,0,KFeldspar
P06180,19.866,0,0,0.624,0,0,0.211,12.815,0,0,2.201,0,0,0,63.017,0,0,0,0,KFeldspar
P06181,20.07,0,0,0.514,0,0,0.211,12.799,0,0,2.264,0,0,0,62.548,0,0,0,0,KFeldspar
P06182,19.831,0,0,0.484,0,0,0.172,13.001,0,0,2.216,0,0,0,62.688,0,0,0,0,KFeldspar
P06183,19.904,0,0,0.533,0,0,0.244,12.852,0,0,2.197,0,0,0,62.493,0,0,0,0,KFeldspar
P06184,20.034,0,0,0.53,0,0,0.235,12.911,0,0,2.243,0,0,0,63.004,0,0,0,0,KFeldspar
P06185,20.12,0,0,0.524,0,0,0.174,12.943,0,0,2.178,0,0,0,63.212,0,0,0,0,KFeldspar
P06186,19.848,0,0,0.535,0,0,0.184,12.827,0,0,2.229,0,0,0,62.798,0,0,0,0,KFeldspar
P06187,19.935,0,0,0.543,0,0,0.167,12.73,0,0,2.195,0,0,0,62.912,0,0,0,0,KFeldspar
P06188,19.701,0,0,0.537,0,0,0.215,12.729,0,0,2.248,0,0,0,62.553,0,0,0,0,KFeldspar
P06189,20.094,0,0,0.564,0,0,0.191,12.742,0,0,2.247,0,0,0,62.793,0,0,0,0,KFeldspar
P06190,19.901,0,0,0.532,0,0,0.218,12.769,0,0,2.227,0,0,0,62.78,0,0,0,0,KFeldspar
P06191,19.947,0,0,0.556,0,0,0.244,12.776,0,0,2.224,0,0,0,63.186,0,0,0,0,KFeldspar
P06192,20.17,0,0,0.58,0,0,0.241,12.702,0,0,2.257,0,0,0,62.608,0,0,0,0,KFeldspar
P06193,19.732,0,0,0.58,0,0,0.14,12.96,0,0,2.224,0,0,0,63.108,0,0,0,0,KFeldspar
P06194,19.673,0,0,0.545,0,0,0.217,12.997,0,0,2.288,0,0,0,63.542,0,0,0,0,KFeldspar
P06195,19.673,0,0,0.545,0,0,0.217,12.997,0,0,2.288,0,0,0,63.542,0,0,0,0,KFeldspar
P06196,20.292,0,0,0.743,0,0,0.236,12.839,0,0,2.582,0,0,0,63.626,0,0,0,0,KFeldspar
P06197,19.91,0,0,0.758,0,0,0.184,12.689,0,0,2.554,0,0,0,63.147,0,0,0,0,KFeldspar
P06198,20.251,0,0,0.713,0,0,0.219,12.675,0,0,2.521,0,0,0,63.983,0,0,0,0,KFeldspar
P06199,20.082,0,0,0.664,0,0,0.187,12.632,0,0,2.579,0,0,0,63.175,0,0,0,0,KFeldspar
P06200,20.194,0,0,0.586,0,0,0.217,12.763,0,0,2.523,0,0,0,63.324,0,0,0,0,KFeldspar
P06201,20.197,0,0,0.637,0,0,0.24,12.671,0,0,2.568,0,0,0,63.556,0,0,0,0,KFeldspar
P06202,20.242,0,0,0.594,0,0,0.215,12.684,0,0,2.574,0,0,0,63.747,0,0,0,0,KFeldspar
P06203,19.997,0,0,0.55,0,0,0.225,12.574,0,0,2.501,0,0,0,62.983,0,0,0,0,KFeldspar
P06204,20.175,0,0,0.568,0,0,0.218,12.672,0,0,2.508,0,0,0,62.878,0,0,0,0,KFeldspar
P06205,20.188,0,0,0.629,0,0,0.221,12.584,0,0,2.45,0,0,0,63.132,0,0,0,0,KFeldspar
P06206,20.431,0,0,0.586,0,0,0.205,12.468,0,0,2.538,0,0,0,62.634,0,0,0,0,KFeldspar
P06207,20.377,0,0,0.617,0,0,0.176,12.448,0,0,2.487,0,0,0,63.015,0,0,0,0,KFeldspar
P06208,20.319,0,0,0.551,0,0,0.166,12.552,0,0,2.531,0,0,0,63.017,0,0,0,0,KFeldspar
P06209,20.217,0,0,0.571,0,0,0.217,12.664,0,0,2.605,0,0,0,63.28,0,0,0,0,KFeldspar
P06210,20.127,0,0,0.577,0,0,0.268,12.747,0,0,2.63,0,0,0,63.004,0,0,0,0,KFeldspar
P06211,20.193,0,0,0.612,0,0,0.222,12.802,0,0,2.503,0,0,0,63.393,0,0,0,0,KFeldspar
P06212,20.267,0,0,0.64,0,0,0.254,12.513,0,0,2.657,0,0,0,62.791,0,0,0,0,KFeldspar
P06213,20.309,0,0,0.71,0,0,0.235,12.432,0,0,2.692,0,0,0,63.232,0,0,0,0,KFeldspar
P06214,20.408,0,0,0.617,0,0,0.2,12.589,0,0,2.663,0,0,0,62.008,0,0,0,0,KFeldspar
P06215,20.575,0,0,0.67,0,0,0.23,12.477,0,0,2.446,0,0,0,62.386,0,0,0,0,KFeldspar
P06216,19.87,0,0,0.5439,0,0,0.1939,12.04,0,0,2.57,0,0,0,63.85,0,0,0,0,KFeldspar
P06217,19.72,0,0,0.5393,0,0,0.1817,12.21,0,0,2.5,0,0,0,63.82,0,0,0,0,KFeldspar
P06218,19.67,0,0,0.5659,0,0,0.2323,12.16,0,0,2.54,0,0,0,64.35,0,0,0,0,KFeldspar
P06219,19.64,0,0,0.528,0,0,0.2256,12.28,0,0,2.61,0,0,0,64.59,0,0,0,0,KFeldspar
P06220,19.57,0,0,0.6269,0,0,0.2077,12.34,0,0,2.7,0,0,0,64.5,0,0,0,0,KFeldspar
P06221,19.47,0,0,0.6141,0,0,0.1906,12.43,0,0,2.58,0,0,0,64.77,0,0,0,0,KFeldspar
P06222,19.58,0,0,0.5713,0,0,0.2177,12.49,0,0,2.63,0,0,0,64.77,0,0,0,0,KFeldspar
P06223,19.61,0,0,0.601,0,0,0.2209,12.21,0,0,2.67,0,0,0,64.92,0,0,0,0,KFeldspar
P06224,19.52,0,0,0.6259,0,0,0.1868,12.1,0,0,2.78,0,0,0,64.61,0,0,0,0,KFeldspar
P06225,19.53,0,0,0.5362,0,0,0.211,12.27,0,0,2.74,0,0,0,65.15,0,0,0,0,KFeldspar
P06226,19.66,0,0,0.6186,0,0,0.2427,12.17,0,0,2.72,0,0,0,65.43,0,0,0,0,KFeldspar
P06227,19.72,0,0,0.6382,0,0,0.1981,12.55,0,0,2.73,0,0,0,64.54,0,0,0,0,KFeldspar
P06228,19.51,0,0,0.6483,0,0,0.1998,12.46,0,0,2.67,0,0,0,64.21,0,0,0,0,KFeldspar
P06229,19.49,0,0,0.5849,0,0,0.2274,12.38,0,0,2.58,0,0,0,64.19,0,0,0,0,KFeldspar
P06230,19.62,0,0,0.5603,0,0,0.2154,12.56,0,0,2.59,0,0,0,64,0,0,0,0,KFeldspar
P06231,19.58,0,0,0.5603,0,0,0.2211,12.33,0,0,2.53,0,0,0,64.12,0,0,0,0,KFeldspar
P06232,19.58,0,0,0.4495,0,0,0.2209,12.35,0,0,2.5,0,0,0,63.81,0,0,0,0,KFeldspar
P06233,19.56,0,0,0.5221,0,0,0.2339,12.23,0,0,2.48,0,0,0,63.58,0,0,0,0,KFeldspar
P06234,19.51,0,0,0.4853,0,0,0.209,12.18,0,0,2.49,0,0,0,63.34,0,0,0,0,KFeldspar
P06235,19.76,0,0,0.5218,0,0,0.1891,12.19,0,0,2.6,0,0,0,63.48,0,0,0,0,KFeldspar
P06236,19.65,0,0,0.4955,0,0,0.1665,12.33,0,0,2.46,0,0,0,63.67,0,0,0,0,KFeldspar
P06237,19.52,0,0,0.5006,0,0,0.2051,12.39,0,0,2.41,0,0,0,63.78,0,0,0,0,KFeldspar
P06238,19.53,0,0,0.4829,0,0,0.222,12.4,0,0,2.53,0,0,0,63.64,0,0,0,0,KFeldspar
P06239,19.55,0,0,0.4875,0,0,0.2402,12.46,0,0,2.61,0,0,0,63.41,0,0,0,0,KFeldspar
P06240,19.38,0,0,0.5627,0,0,0.2109,12.4,0,0,2.55,0,0,0,64.27,0,0,0,0,KFeldspar
P06241,19.61,0,0,0.5951,0,0,0.1994,12.41,0,0,2.62,0,0,0,63.96,0,0,0,0,KFeldspar
P06242,19.32,0,0,0.6204,0,0,0.2161,12.4,0,0,2.61,0,0,0,64.16,0,0,0,0,KFeldspar
P06243,19.5,0,0,0.5597,0,0,0.2244,12.46,0,0,2.73,0,0,0,64.03,0,0,0,0,KFeldspar
P06244,19.23,0,0,0.621,0,0,0.1883,12.25,0,0,2.81,0,0,0,64.25,0,0,0,0,KFeldspar
P06245,19.44,0,0,0.6482,0,0,0.2098,12.11,0,0,2.84,0,0,0,63.92,0,0,0,0,KFeldspar
P06246,19.674,0,0,0.637,0,0,0.161,13.034,0,0,2.414,0,0,0,63.908,0,0,0,0,KFeldspar
P06247,19.932,0,0,0.602,0,0,0.219,13.023,0,0,2.507,0,0,0,64.04,0,0,0,0,KFeldspar
P06248,19.602,0,0,0.62,0,0,0.236,13.038,0,0,2.503,0,0,0,63.45,0,0,0,0,KFeldspar
P06249,19.925,0,0,0.556,0,0,0.224,13.161,0,0,2.425,0,0,0,63.77,0,0,0,0,KFeldspar
P06250,19.67,0,0,0.584,0,0,0.218,13.042,0,0,2.508,0,0,0,63.781,0,0,0,0,KFeldspar
P06251,19.75,0,0,0.661,0,0,0.215,13.134,0,0,2.564,0,0,0,63.825,0,0,0,0,KFeldspar
P06252,19.816,0,0,0.613,0,0,0.188,13.089,0,0,2.5,0,0,0,64.031,0,0,0,0,KFeldspar
P06253,19.71,0,0,0.606,0,0,0.229,12.942,0,0,2.471,0,0,0,63.246,0,0,0,0,KFeldspar
P06254,19.839,0,0,0.599,0,0,0.206,12.982,0,0,2.482,0,0,0,64.123,0,0,0,0,KFeldspar
P06255,19.796,0,0,0.607,0,0,0.235,13.049,0,0,2.485,0,0,0,63.847,0,0,0,0,KFeldspar
P06256,19.768,0,0,0.618,0,0,0.201,13.007,0,0,2.542,0,0,0,63.603,0,0,0,0,KFeldspar
P06257,20.053,0,0,0.635,0,0,0.245,13.157,0,0,2.531,0,0,0,64.407,0,0,0,0,KFeldspar
P06258,19.801,0,0,0.596,0,0,0.263,13.056,0,0,2.527,0,0,0,63.288,0,0,0,0,KFeldspar
P06259,19.716,0,0,0.606,0,0,0.209,13.082,0,0,2.523,0,0,0,63.564,0,0,0,0,KFeldspar
P06260,19.683,0,0,0.595,0,0,0.211,13.054,0,0,2.447,0,0,0,63.372,0,0,0,0,KFeldspar
P06261,19.711,0,0,0.598,0,0,0.254,13.106,0,0,2.595,0,0,0,64.099,0,0,0,0,KFeldspar
P06262,19.774,0,0,0.598,0,0,0.222,13.027,0,0,2.468,0,0,0,63.804,0,0,0,0,KFeldspar
P06263,19.884,0,0,0.6,0,0,0.168,13.128,0,0,2.457,0,0,0,63.56,0,0,0,0,KFeldspar
P06264,19.886,0,0,0.639,0,0,0.19,13.057,0,0,2.479,0,0,0,64.041,0,0,0,0,KFeldspar
P06265,19.676,0,0,0.593,0,0,0.214,13.104,0,0,2.47,0,0,0,63.418,0,0,0,0,KFeldspar
P06266,19.626,0,0,0.545,0,0,0.198,13.041,0,0,2.418,0,0,0,64.041,0,0,0,0,KFeldspar
P06267,19.735,0,0,0.64,0,0,0.205,13.032,0,0,2.443,0,0,0,63.773,0,0,0,0,KFeldspar
P06268,19.863,0,0,0.53,0,0,0.235,13.186,0,0,2.504,0,0,0,63.797,0,0,0,0,KFeldspar
P06269,20.069,0,0,0.699,0,0,0.232,12.898,0,0,2.459,0,0,0,63.387,0,0,0,0,KFeldspar
P06270,20.08,0,0,0.527,0,0,0.215,12.87,0,0,2.456,0,0,0,63.952,0,0,0,0,KFeldspar
P06271,20.097,0,0,0.546,0,0,0.199,12.971,0,0,2.37,0,0,0,63.48,0,0,0,0,KFeldspar
P06272,20.187,0,0,0.582,0,0,0.225,12.858,0,0,2.516,0,0,0,63.814,0,0,0,0,KFeldspar
P06273,20.064,0,0,0.553,0,0,0.227,13.065,0,0,2.41,0,0,0,64.07,0,0,0,0,KFeldspar
P06274,19.22,0,0,0.5533,0,0,0.2036,12.65,0,0,2.62,0,0,0,64.18,0,0,0,0,KFeldspar
P06275,19.05,0,0,0.5222,0,0,0.2056,12.57,0,0,2.57,0,0,0,63.99,0,0,0,0,KFeldspar
P06276,18.91,0,0,0.5072,0,0,0.2124,12.7,0,0,2.54,0,0,0,64.06,0,0,0,0,KFeldspar
P06277,19.27,0,0,0.6173,0,0,0.2126,12.44,0,0,2.52,0,0,0,63.7,0,0,0,0,KFeldspar
P06278,19.28,0,0,0.6158,0,0,0.2305,12.4,0,0,2.49,0,0,0,63.66,0,0,0,0,KFeldspar
P06279,19.3,0,0,0.5886,0,0,0.2343,12.4,0,0,2.5,0,0,0,63.73,0,0,0,0,KFeldspar
P06280,19.21,0,0,0.6206,0,0,0.1822,12.35,0,0,2.53,0,0,0,63.78,0,0,0,0,KFeldspar
P06281,19.31,0,0,0.5667,0,0,0.2163,12.5,0,0,2.57,0,0,0,63.75,0,0,0,0,KFeldspar
P06282,19.07,0,0,0.5531,0,0,0.2462,12.45,0,0,2.58,0,0,0,63.25,0,0,0,0,KFeldspar
P06283,19.25,0,0,0.5621,0,0,0.2033,12.45,0,0,2.56,0,0,0,63.4,0,0,0,0,KFeldspar
P06284,19.36,0,0,0.558,0,0,0.1818,12.25,0,0,2.45,0,0,0,63.66,0,0,0,0,KFeldspar
P06285,19.23,0,0,0.5501,0,0,0.275,12.29,0,0,2.49,0,0,0,63.37,0,0,0,0,KFeldspar
P06286,19.21,0,0,0.5538,0,0,0.2386,12.4,0,0,2.58,0,0,0,63.55,0,0,0,0,KFeldspar
P06287,19.25,0,0,0.52,0,0,0.217,12.39,0,0,2.41,0,0,0,63.51,0,0,0,0,KFeldspar
P06288,19.31,0,0,0.5763,0,0,0.2341,12.27,0,0,2.51,0,0,0,63.21,0,0,0,0,KFeldspar
P06289,19.19,0,0,0.5492,0,0,0.1921,12.34,0,0,2.5,0,0,0,63.39,0,0,0,0,KFeldspar
P06290,19.28,0,0,0.6626,0,0,0.1986,12.14,0,0,2.51,0,0,0,63.26,0,0,0,0,KFeldspar
P06291,19.21,0,0,0.6082,0,0,0.2158,12.17,0,0,2.62,0,0,0,63.48,0,0,0,0,KFeldspar
P06292,19.643,0,0,0.594,0,0,0.213,12.834,0,0,2.644,0,0,0,63.754,0,0,0,0,KFeldspar
P06293,20.024,0,0,0.622,0,0,0.264,12.678,0,0,2.767,0,0,0,64.349,0,0,0,0,KFeldspar
P06294,19.694,0,0,0.624,0,0,0.199,12.81,0,0,2.794,0,0,0,63.831,0,0,0,0,KFeldspar
P06295,19.641,0,0,0.646,0,0,0.215,12.769,0,0,2.699,0,0,0,64.655,0,0,0,0,KFeldspar
P06296,19.893,0,0,0.648,0,0,0.216,12.79,0,0,2.657,0,0,0,63.784,0,0,0,0,KFeldspar
P06297,19.713,0,0,0.647,0,0,0.231,12.801,0,0,2.678,0,0,0,64.314,0,0,0,0,KFeldspar
P06298,19.746,0,0,0.655,0,0,0.182,12.784,0,0,2.692,0,0,0,64.513,0,0,0,0,KFeldspar
P06299,19.939,0,0,0.593,0,0,0.179,12.785,0,0,2.767,0,0,0,64.413,0,0,0,0,KFeldspar
P06300,19.902,0,0,0.592,0,0,0.213,12.828,0,0,2.754,0,0,0,64.006,0,0,0,0,KFeldspar
P06301,20.09,0,0,0.647,0,0,0.203,12.726,0,0,2.729,0,0,0,63.873,0,0,0,0,KFeldspar
P06302,20.067,0,0,0.674,0,0,0.216,12.801,0,0,2.686,0,0,0,63.624,0,0,0,0,KFeldspar
P06303,19.932,0,0,0.562,0,0,0.219,12.733,0,0,2.724,0,0,0,63.844,0,0,0,0,KFeldspar
P06304,19.746,0,0,0.571,0,0,0.251,12.729,0,0,2.647,0,0,0,64.013,0,0,0,0,KFeldspar
P06305,20.018,0,0,0.535,0,0,0.172,12.805,0,0,2.602,0,0,0,63.688,0,0,0,0,KFeldspar
P06306,20.216,0,0,0.77,0,0,0.269,12.308,0,0,2.733,0,0,0,62.835,0,0,0,0,KFeldspar
P06307,20.142,0,0,0.708,0,0,0.201,12.42,0,0,2.66,0,0,0,63.141,0,0,0,0,KFeldspar
P06308,19.958,0,0,0.649,0,0,0.232,12.489,0,0,2.678,0,0,0,64.078,0,0,0,0,KFeldspar
P06309,19.914,0,0,0.583,0,0,0.176,12.583,0,0,2.685,0,0,0,63.59,0,0,0,0,KFeldspar
P06310,20.236,0,0,0.709,0,0,0.165,12.227,0,0,2.772,0,0,0,63.497,0,0,0,0,KFeldspar
P06311,20.159,0,0,0.654,0,0,0.201,12.502,0,0,2.681,0,0,0,63.967,0,0,0,0,KFeldspar
P06312,20.08,0,0,0.64,0,0,0.244,12.543,0,0,2.79,0,0,0,63.985,0,0,0,0,KFeldspar
P06313,20.028,0,0,0.689,0,0,0.253,12.583,0,0,2.69,0,0,0,63.419,0,0,0,0,KFeldspar
P06314,19.933,0,0,0.659,0,0,0.259,12.497,0,0,2.754,0,0,0,63.935,0,0,0,0,KFeldspar
P06315,20.113,0,0,0.716,0,0,0.185,12.531,0,0,2.729,0,0,0,63.826,0,0,0,0,KFeldspar
P06316,20.207,0,0,0.714,0,0,0.209,12.579,0,0,2.756,0,0,0,64.519,0,0,0,0,KFeldspar
P06317,19.19,0,0,0.5969,0,0,0.1886,12.51,0,0,2.72,0,0,0,64.74,0,0,0,0,KFeldspar
P06318,19.57,0,0,0.5887,0,0,0.1847,12.4,0,0,2.81,0,0,0,65.06,0,0,0,0,KFeldspar
P06319,19.22,0,0,0.6079,0,0,0.2281,12.42,0,0,2.81,0,0,0,64.93,0,0,0,0,KFeldspar
P06320,19.19,0,0,0.6547,0,0,0.2117,12.28,0,0,2.81,0,0,0,65,0,0,0,0,KFeldspar
P06321,19.21,0,0,0.6102,0,0,0.2127,12.38,0,0,2.83,0,0,0,64.83,0,0,0,0,KFeldspar
P06322,19.23,0,0,0.5741,0,0,0.1904,12.13,0,0,2.79,0,0,0,65.54,0,0,0,0,KFeldspar
P06323,19.37,0,0,0.5479,0,0,0.2087,12.35,0,0,2.79,0,0,0,64.9,0,0,0,0,KFeldspar
P06324,19.5,0,0,0.5721,0,0,0.2172,12.45,0,0,2.79,0,0,0,64.79,0,0,0,0,KFeldspar
P06325,19.48,0,0,0.589,0,0,0.2014,12.22,0,0,2.85,0,0,0,64.76,0,0,0,0,KFeldspar
P06326,19.4,0,0,0.696,0,0,0.1986,12.1,0,0,2.77,0,0,0,64.43,0,0,0,0,KFeldspar
P06327,19.49,0,0,0.6534,0,0,0.1947,12.11,0,0,2.74,0,0,0,64.58,0,0,0,0,KFeldspar
P06328,19.58,0,0,0.6333,0,0,0.2149,12.31,0,0,2.87,0,0,0,64.68,0,0,0,0,KFeldspar
P06329,18.97,0,0,0.5096,0,0,0.1843,13.82,0,0,1.96,0,0,0,64.43,0,0,0,0,KFeldspar
P06330,19.09,0,0,0.4645,0,0,0.2068,13.79,0,0,2.05,0,0,0,64.31,0,0,0,0,KFeldspar
P06331,19.05,0,0,0.5106,0,0,0.1953,13.71,0,0,1.91,0,0,0,64.19,0,0,0,0,KFeldspar
P06332,18.95,0,0,0.5258,0,0,0.2131,13.89,0,0,1.93,0,0,0,64.19,0,0,0,0,KFeldspar
P06333,19.01,0,0,0.527,0,0,0.2049,13.77,0,0,1.99,0,0,0,64.31,0,0,0,0,KFeldspar
P06334,19.1,0,0,0.5328,0,0,0.1958,13.86,0,0,1.98,0,0,0,64.39,0,0,0,0,KFeldspar
P06335,18.9,0,0,0.5464,0,0,0.1975,13.81,0,0,1.94,0,0,0,64.14,0,0,0,0,KFeldspar
P06336,19.04,0,0,0.5461,0,0,0.1842,13.69,0,0,1.91,0,0,0,64,0,0,0,0,KFeldspar
P06337,19.03,0,0,0.5697,0,0,0.2025,13.87,0,0,1.94,0,0,0,63.89,0,0,0,0,KFeldspar
P06338,19.04,0,0,0.5945,0,0,0.1954,13.58,0,0,2.06,0,0,0,64.15,0,0,0,0,KFeldspar
P06339,19.09,0,0,0.5561,0,0,0.19,13.89,0,0,2.04,0,0,0,64.08,0,0,0,0,KFeldspar
P06340,19.1,0,0,0.6113,0,0,0.231,13.6,0,0,2.02,0,0,0,64.25,0,0,0,0,KFeldspar
P06341,19.13,0,0,0.6149,0,0,0.2255,13.69,0,0,1.93,0,0,0,64.2,0,0,0,0,KFeldspar
P06342,19.1,0,0,0.6416,0,0,0.2088,13.59,0,0,1.99,0,0,0,64.12,0,0,0,0,KFeldspar
P06343,19.22,0,0,0.6197,0,0,0.2245,13.66,0,0,1.98,0,0,0,63.9,0,0,0,0,KFeldspar
P06344,19.15,0,0,0.6709,0,0,0.1831,13.53,0,0,2.01,0,0,0,64.05,0,0,0,0,KFeldspar
P06345,19.09,0,0,0.5392,0,0,0.188,13.52,0,0,1.94,0,0,0,64.01,0,0,0,0,KFeldspar
P06346,19.09,0,0,0.5478,0,0,0.1817,13.5,0,0,1.99,0,0,0,63.98,0,0,0,0,KFeldspar
P06347,19.14,0,0,0.4958,0,0,0.2166,13.56,0,0,2,0,0,0,63.66,0,0,0,0,KFeldspar
P06348,19.03,0,0,0.4291,0,0,0.2226,13.68,0,0,1.94,0,0,0,63.47,0,0,0,0,KFeldspar
P06349,19.1,0,0,0.4581,0,0,0.2558,13.33,0,0,1.91,0,0,0,63.2,0,0,0,0,KFeldspar
P06350,19.4,0,0,0.5559,0,0,0.255,13.16,0,0,1.84,0,0,0,62.7,0,0,0,0,KFeldspar
P06351,19.3,0,0,0.5305,0,0,0.2237,13.15,0,0,1.84,0,0,0,62.56,0,0,0,0,KFeldspar
P06352,19.28,0,0,0.5256,0,0,0.1834,13.21,0,0,1.97,0,0,0,62.57,0,0,0,0,KFeldspar
P06353,19.45,0,0,0.5299,0,0,0.2039,13.09,0,0,1.83,0,0,0,62.56,0,0,0,0,KFeldspar
P06354,19.35,0,0,0.5889,0,0,0.217,13.07,0,0,1.88,0,0,0,62.17,0,0,0,0,KFeldspar
P06355,19.62,0,0,0.5403,0,0,0.204,13.03,0,0,1.89,0,0,0,62.52,0,0,0,0,KFeldspar
P06356,19.45,0,0,0.5931,0,0,0.2216,13.23,0,0,1.94,0,0,0,62.69,0,0,0,0,KFeldspar
P06357,19.37,0,0,0.5666,0,0,0.2185,13.12,0,0,1.95,0,0,0,62.27,0,0,0,0,KFeldspar
P06358,19.33,0,0,0.5905,0,0,0.2204,12.97,0,0,1.83,0,0,0,62.63,0,0,0,0,KFeldspar
P06359,19.31,0,0,0.5218,0,0,0.2069,13.12,0,0,1.86,0,0,0,62.47,0,0,0,0,KFeldspar
P06360,19.4,0,0,0.4965,0,0,0.2369,13.19,0,0,1.85,0,0,0,62.39,0,0,0,0,KFeldspar
P06361,19.49,0,0,0.4871,0,0,0.2452,13.15,0,0,1.85,0,0,0,62.27,0,0,0,0,KFeldspar
P06362,19.42,0,0,0.4889,0,0,0.1773,13.22,0,0,1.95,0,0,0,62.52,0,0,0,0,KFeldspar
P06363,19.38,0,0,0.5806,0,0,0.1997,13.29,0,0,1.91,0,0,0,62.16,0,0,0,0,KFeldspar
P06364,19.28,0,0,0.4975,0,0,0.2223,13.14,0,0,1.85,0,0,0,62.14,0,0,0,0,KFeldspar
P06365,19.23,0,0,0.557,0,0,0.2482,13.07,0,0,1.97,0,0,0,62.12,0,0,0,0,KFeldspar
P06366,19.44,0,0,0.5436,0,0,0.267,12.61,0,0,2.37,0,0,0,63.51,0,0,0,0,KFeldspar
P06367,19.42,0,0,0.5328,0,0,0.1931,12.69,0,0,2.41,0,0,0,63.58,0,0,0,0,KFeldspar
P06368,19.55,0,0,0.5216,0,0,0.2238,12.49,0,0,2.39,0,0,0,63.83,0,0,0,0,KFeldspar
P06369,19.57,0,0,0.5228,0,0,0.1525,12.49,0,0,2.25,0,0,0,63.89,0,0,0,0,KFeldspar
P06370,19.55,0,0,0.5336,0,0,0.1743,12.64,0,0,2.31,0,0,0,64.11,0,0,0,0,KFeldspar
P06371,19.61,0,0,0.5339,0,0,0.2117,12.64,0,0,2.44,0,0,0,64.14,0,0,0,0,KFeldspar
